ECDH10B_0052	ksgA	337.859154988	460.563285409	636.917480915	599.986102821	602.129561485	496.533697119	576.031905313	0.0	510.261894999	490.005394071	547.150295187	447.44467075	478.751903623	471.847928125	307.565364458	410.381651038	
ECDH10B_0053	pdxA	213.685474089	237.061306736	274.874436893	241.597610408	184.86897089	246.586185617	0.0	0.0	210.17174295	315.024081504	275.031866403	288.113414462	190.152443808	157.690408296	237.786925848	125.568287045	
ECDH10B_0054	surA	573.359492998	523.149163666	609.044529904	734.737805969	378.394013995	718.037910071	509.411754887	273.890458887	481.354009262	867.518044441	573.400484272	811.100083801	514.038474471	535.388960599	442.873003125	465.37163888	
ECDH10B_0055	imp	540.254571704	656.098169762	667.775130889	744.727781706	445.344282463	561.139766486	860.952733082	478.97684326	707.819081733	781.447214221	749.426824439	518.62070348	455.639167902	507.757790677	399.524112124	422.421470496	
ECDH10B_0056	djlA	52.8330930673	174.452661237	90.6215674698	91.4469564796	148.226144179	108.530638154	371.966303864	0.0	87.1112086704	156.47694957	101.311816264	188.572682743	13.1828374909	42.6129191775	116.880796964	39.5650361896	
ECDH10B_0058	yabP	88.1683497723	44.4673033559	74.3187930205	106.781949781	87.9712953021	149.955812909	0.0	0.0	98.7621770103	84.4672859067	45.7353420706	100.359905182	11.2617204696	126.643539589	142.639881434	106.894162491	
ECDH10B_0060	rluA	45.5727314407	11.6587527903	64.2369607956	29.5757405303	0.0	26.8366668889	0.0	0.0	47.7879189286	41.6099621825	24.1323225395	27.6198949954	57.0457331425	41.2725721648	21.7907633012	38.8591179569	
ECDH10B_0061	hepA	4.96091089409	21.7022404735	11.2207526193	6.72432735549	0.0	12.9555924744	60.0741225044	55.8134817357	6.05611740025	10.542884854	7.13035330566	3.71405870357	16.4116868516	14.6526821021	22.0977713729	19.408634751	
ECDH10B_0062	fruR	21.1630626215	0.0	0.0	0.0	0.0	17.2712746641	0.0	0.0	4.9683025232	14.9918524468	0.0	5.65858472666	0.0	5.58105362387	13.9804647204	0.0	
ECDH10B_0063	mraZ	725.192223187	266.551093205	231.991212723	269.159548137	280.849536339	406.019933267	0.0	675.8112813	430.748581505	388.903568111	439.534240589	483.587088846	617.152095871	521.527055677	616.767803378	592.941435399	
ECDH10B_0064	mraW	349.100668871	264.661114296	175.840473338	244.203143409	369.993922077	260.786109424	193.327709524	434.072764205	218.882206862	258.69521843	251.204522158	382.477077193	312.133765814	470.559899204	698.283293315	532.030681296	
ECDH10B_0065	ftsL	54.7868902566	92.5055139425	35.0205314288	105.316394999	21.7415396984	117.828843931	0.0	0.0	29.5824406385	90.1274760293	101.540373527	152.348890428	303.709523834	179.580795553	153.042979527	197.03109182	
ECDH10B_0066	ftsI	197.456045224	263.460101254	168.512009921	170.179208906	266.597786617	140.770174144	254.225390974	119.693385598	168.637599524	142.735576614	163.535554634	182.661484729	168.937279085	305.047986685	312.286892882	343.565364475	
ECDH10B_0067	murE	190.68267873	270.454858074	306.125501466	264.025980949	294.124458419	281.022810883	0.0	388.504780754	193.929909326	245.337937479	231.916809352	316.357858	290.376802152	424.167210907	392.714690054	378.175903646	
ECDH10B_0068	murF	90.005306245	271.21398875	283.672846021	283.451741892	333.754231926	249.898591186	339.482888896	103.751882439	203.678468341	277.800950228	300.810554687	276.163084618	325.855685794	446.739909157	308.569563279	410.965069845	
ECDH10B_0069	mraY	205.51913237	182.599967524	334.116614999	335.155083438	483.469207985	435.889786419	526.893875745	247.366330236	377.292801861	303.420050913	472.014349843	249.510669471	430.420252704	331.171423926	443.821203262	303.122648661	
ECDH10B_0070	murD	118.759008584	123.28002381	331.648789487	302.810009732	361.315665201	208.165569054	147.498619993	10.7060598508	339.209251485	253.224504754	396.210905693	322.016221834	426.09493266	445.709307224	490.834265558	466.226105032	
ECDH10B_0071	ftsW	186.024595327	205.812103474	399.136688877	289.559896154	233.928489304	306.801161961	126.773286792	181.203287691	262.030070845	251.388479459	317.998384445	342.361419893	362.173312079	369.38123321	476.0528708	307.788449529	
ECDH10B_0072	murG	133.304506574	182.282634918	304.651381876	207.29519177	476.848151586	218.482195263	159.151425294	39.6064068075	225.676303376	250.637819474	252.814807557	243.978781635	426.393200642	311.669751413	426.665980427	317.268132268	
ECDH10B_0073	murC	139.250012736	201.753295237	315.294290462	277.053800738	346.114706369	295.307684783	189.188715201	38.2110591422	264.077396919	346.458053496	309.338443393	379.228687383	352.256850028	401.680554978	315.392626727	358.15060797	
ECDH10B_0074	ddlB	269.972663128	327.508417144	503.151408701	406.716735318	509.757663677	614.571453893	158.188666556	45.9279505651	654.751874785	420.368268961	718.916374584	703.225071275	616.115154135	505.824276124	665.71473003	381.011455085	
ECDH10B_0075	ftsQ	263.016630553	326.86597173	316.78944481	374.646770324	497.936201611	442.967177843	0.0	16.9673656119	365.38098475	423.161522539	587.771610349	645.187608726	535.0550456	515.534655921	459.084141143	516.317114531	
ECDH10B_0076	ftsA	332.612381964	414.896518537	506.642725647	517.653269115	651.461223247	607.90607409	67.2896762525	413.060641701	522.927608626	386.891875416	544.662780176	589.638641378	497.545128675	570.316362396	692.814967215	523.905827846	
ECDH10B_0077	ftsZ	751.079756192	957.839408926	1076.68491217	1037.90024571	846.855618688	817.558151396	600.725580741	244.78959763	917.383906982	878.619361302	1283.16682273	1064.85526539	1143.10764118	1286.27475881	1201.12025345	1132.27183591	
ECDH10B_0078	lpxC	3028.55125738	2190.2453036	2197.47232051	2758.88536841	2123.70791367	2649.19617615	2631.86824779	2088.87123311	2507.57209947	2861.41559861	2273.68088365	2157.45254372	3177.55208855	3282.92289703	3016.22543417	3888.63088814	
ECDH10B_0079	secM	357.652664289	539.98433976	315.200536584	544.268938917	713.529361328	427.830921417	70.9998839657	0.0	425.782557758	511.950492564	499.715818446	391.923174599	393.17234622	543.060160063	228.705764411	357.605477668	
ECDH10B_0080	secA	726.199622958	1057.81854585	719.614280041	787.103684382	928.657810291	811.360946981	224.334444903	599.218882003	807.019133272	904.932104374	756.76272772	927.663905082	704.955401435	639.221544504	691.765823412	560.418728411	
ECDH10B_0081	mutT	71.9815450448	74.9747487129	32.8654218024	29.1437676891	97.9372742104	29.6190637904	0.0	0.0	118.290187382	83.3670860349	95.2917351561	16.496950857	73.5534727698	60.8505871661	58.2263310881	45.6462761158	
ECDH10B_0082	yacG	0.0	0.0	84.653359188	0.0	0.0	0.0	0.0	0.0	0.0	11.9568856846	0.0	0.0	0.0	6.77453836038	0.0	0.0	
ECDH10B_0083	yacF	167.100015283	183.061223247	127.220987622	169.37515759	132.62339216	108.682855037	0.0	0.0	298.645733122	173.104848234	123.349160139	141.244055052	143.381076581	143.399998718	124.122259551	169.925687536	
ECDH10B_0084	coaE	122.701460497	73.1065754675	92.0866891081	67.6409647058	84.5714384788	43.4031369554	0.0	0.0	91.7235851092	78.2800554579	36.6398271822	77.7030293988	131.36135007	88.2275999175	76.7912482467	123.412759956	
ECDH10B_0085	guaC	206.474156815	312.508178241	84.9967805234	113.840566816	65.5494926768	215.390739748	0.0	0.0	206.51529899	227.373237662	70.4684952098	158.688341936	30.0528287628	66.1191350054	60.1783632606	69.9411575397	
ECDH10B_0086	hofC	0.0	17.2700727118	40.159742352	20.5393570399	23.8126788916	24.9656946663	141.291539662	0.0	49.6964474956	54.0534722421	5.0436869338	4.45678223484	26.0807591258	12.4366645135	25.1684889159	26.0846888324	
ECDH10B_0087	hofB	26.7649375128	61.6248361772	35.5686383143	29.415293475	75.78479552	38.8937201289	0.0	0.0	84.9110144432	76.9795687886	39.3997102686	62.666988645	131.29573501	50.5484785352	104.857808367	47.8935907592	
ECDH10B_0088	ppdD	0.0	0.0	0.0	1.12058260857	0.0	20.9549839062	0.0	0.0	28.821224331	22.1893769712	0.0	0.0	0.0	4.44545845313	27.4627593341	19.1574363037	
ECDH10B_0089	nadC	234.388612041	407.978100997	166.532842019	235.203896954	487.769254387	279.095070884	230.868750211	0.0	298.560803724	247.339013806	182.399945049	265.676565954	365.99331826	379.832312624	314.96928092	283.504342615	
ECDH10B_0090	ampD	92.631530211	154.731925619	189.333408209	59.9816201729	83.6103994052	252.513250358	0.0	0.0	212.347679989	189.854550088	131.903377856	125.296134906	191.628782658	189.91364728	117.92941695	217.551430198	
ECDH10B_0091	ampE	160.650541009	125.096372044	61.1181528255	108.661126212	109.821475613	138.707288207	0.0	230.875241554	94.6999137082	133.648614165	111.770757025	34.4892393647	52.422979496	126.231317206	129.255644918	91.7540370333	
ECDH10B_0092	aroP	243.71792622	170.248337689	85.3926898359	120.127434314	171.425869342	97.5230309956	238.578212714	0.0	150.063347063	149.100798083	91.0795704081	102.625682278	163.758857565	120.678718102	115.689871813	145.374825051	
ECDH10B_0093	pdhR	634.324763897	469.73343595	616.065553786	611.745821006	867.513012246	1031.82751636	666.563616525	0.0	1031.95053026	1899.1285647	803.058800475	1434.64169691	947.992491568	1180.85414805	806.415657358	838.926673898	
ECDH10B_0094	aceE	1515.94338189	2148.41404458	3227.32520402	3156.6849941	2917.71462752	2563.22755419	1558.63934463	1550.77518066	2630.80943495	3304.67314983	4128.16971799	4515.82355788	2192.62653835	2704.21332205	688.465166271	817.071130458	
ECDH10B_0095	aceF	1630.21821566	2727.92643338	3283.41710051	3873.53264288	3062.73862212	3800.84719379	917.147471005	1228.99119698	3521.77192636	3218.06598064	4809.09054692	7055.49664075	2465.78255015	2547.8672917	710.558095334	691.603184847	
ECDH10B_0096	lpd	1854.63427488	2405.63023363	2076.40275429	2640.29197154	1827.13153325	3146.85404894	1133.15814809	1038.93858699	3035.57269906	3538.07016371	3072.63133479	4059.69701177	1351.88379524	1710.06024003	599.710779916	571.698230746	
ECDH10B_0097	yacH	23.7941769335	31.5427745394	34.5671912161	20.9238883683	24.035307317	59.3978852065	65.4853298713	174.917615394	62.2076228144	33.2006728718	36.8176904209	18.2187199998	9.18674543595	14.4142343456	17.1475602881	17.9019732449	
ECDH10B_0098	acnB	962.851127322	991.613274273	1929.79988297	1710.2173907	1499.59382913	1382.20017545	682.287568548	732.672791058	828.78954637	1152.26270604	1607.68030625	1502.99731542	2594.41083387	2668.8564058	2954.63891699	3031.11678172	
ECDH10B_0099	yacL	386.677721315	118.707301137	491.623251755	313.795543946	92.0691317474	275.791833641	0.0	0.0	223.053515759	237.833326163	300.870514778	326.416940854	103.719514804	262.643641049	273.166506455	157.098893986	
ECDH10B_0100	speD	348.072484664	225.519874728	239.359487089	389.747088488	358.333391647	278.97804989	565.051906731	266.035487235	338.108610296	402.022080943	317.688041194	425.548704024	290.917862818	600.658691757	298.016278236	404.203832954	
ECDH10B_0101	speE	219.716283071	228.092000956	369.593843798	369.350231702	273.5070648	336.639278652	14.003437322	0.0	402.333654069	411.234120937	236.193764846	262.200672213	390.832358554	384.996456036	229.614562849	393.257753881	
ECDH10B_0102	yacC	187.267258506	35.3782843291	133.16162282	97.2733325604	86.8911879669	37.6196155039	627.981732317	0.0	97.3958615323	128.350983228	69.7420158778	95.5211378643	257.59567511	188.572959029	241.438493564	143.061458604	
ECDH10B_0103	cueO	171.301756479	92.2777880422	101.075475176	32.4990631197	110.818772559	68.0226339275	0.0	0.0	79.5200683347	78.1522400492	166.750192218	91.6054089334	97.6770911963	122.008216232	107.855737728	223.330500198	
ECDH10B_0104	gcd	47.3834422257	24.7803352908	172.368209704	126.386111638	99.1763384283	144.936447657	81.2445347261	117.941286687	179.360188612	175.653701819	167.485844906	114.809394504	81.357570061	63.2638966893	62.6828005943	39.2463037952	
ECDH10B_0105	hpt	263.252538043	319.54101223	358.031131367	299.082872204	74.0912805363	276.775534638	0.0	0.0	268.246702433	295.675747455	156.77342815	122.805514061	268.762951304	159.863966672	60.6117673711	103.385941169	
ECDH10B_0106	can	627.570193143	450.312732207	761.407057141	843.753069668	554.497802515	509.912509961	494.429056214	361.53540573	582.9306353	483.491010099	591.426495506	778.753121336	667.930432873	914.781972793	691.865816459	628.489604347	
ECDH10B_0107	yadG	54.0776748488	109.569637874	60.6255353636	172.45548757	147.645459233	45.6906809281	183.35892364	0.0	130.509053578	190.350524465	211.088091747	123.771621586	87.999351018	93.4977362957	44.910276945	86.5804524209	
ECDH10B_0108	yadH	127.438143951	95.8104509458	127.881018686	93.5795484247	63.9894966064	17.9788869701	0.0	219.453398031	160.578952855	89.8673945074	123.948115767	8.34476113387	90.6897147234	56.8769233789	46.143045778	48.5272024657	
ECDH10B_0109	yadI	0.0	95.9666046002	26.8289157571	20.7307782586	0.0	33.1787245181	440.489076032	0.0	43.765562873	60.4839469053	0.0	0.0	16.261822211	29.0124656941	32.6120267092	56.1039206036	
ECDH10B_0110	yadE	60.3190299069	42.5402296933	73.7468001419	59.6628245214	164.323617603	86.4009763253	98.7071557572	114.633177427	69.6551974482	106.118818608	89.4101148677	107.23018057	73.6095348679	89.5916810407	78.7712316509	88.0658001788	
ECDH10B_0111	panD	523.667764429	638.201963764	204.438450582	376.145170105	300.752259386	396.164695738	0.0	0.0	237.22666536	297.848846865	284.665491974	274.407942404	310.575195061	350.70853644	274.168078667	462.493698481	
ECDH10B_0112	yadD	56.6252543483	44.3110072826	0.0	33.1093070742	45.823364733	63.9614334345	322.683858024	15.6144859618	55.2592983297	43.5214749371	23.5176565169	47.499526277	34.7454631543	49.2482796319	90.5313054792	79.191495418	
ECDH10B_0113	panC	746.066265417	447.055696782	217.559834467	321.911028592	212.944601496	390.471038139	0.0	0.0	406.101875697	348.080098895	292.873491853	319.6768294	316.697556061	376.273127101	269.194270136	282.960056108	
ECDH10B_0114	panB	301.410593604	312.630555954	225.71723653	166.901265166	98.0912636353	187.922714162	106.901712084	0.0	232.116594109	215.007364771	239.458553573	217.832379398	221.007368653	184.039331225	59.0319784365	213.677706998	
ECDH10B_0115	yadC	0.0	6.21047364131	18.3027772749	6.18219727271	69.3623552217	26.104937578	0.0	0.0	18.2371588987	15.7958276744	0.0	9.52003217331	0.0	24.1506172877	28.1027812677	29.4667346535	
ECDH10B_0116	yadK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.30816300265	10.5749340728	0.0	0.0	28.5296918564	3.45666433541	46.9126721162	11.1190145381	
ECDH10B_0117	yadL	16.5445559686	21.5860076414	4.88100323798	0.0	0.0	0.0	100.173103615	0.0	17.0898128871	12.2410097009	0.0	0.0	0.0	14.4726428796	14.9889565177	10.9538806588	
ECDH10B_0118	yadM	0.0	18.8994518916	0.0	5.20186242505	0.0	0.0	0.0	0.0	0.0	4.98413340117	0.0	0.0	0.0	12.1283435747	0.0	16.4098566233	
ECDH10B_0119	htrE	0.0	0.0	8.34918336781	3.70918019338	0.0	9.18897821982	0.0	0.0	14.8580548322	2.36928589316	0.0	2.27007695588	12.4217036866	2.10493295298	4.37033662902	3.83259334828	
ECDH10B_0120	ecpD	17.5894752929	25.9607855654	13.3058387864	3.6679799151	40.8071975877	15.5889809423	0.0	0.0	6.35285646522	17.4657666195	12.282500772	0.0	20.56593811	5.43060160063	11.2366603854	0.0	
ECDH10B_0121	yadN	0.0	0.0	0.0	13.0935767878	2.72047983918	0.0	0.0	0.0	0.0	7.28450266324	0.0	0.0	0.0	7.05514054099	6.46959234313	17.0206453313	
ECDH10B_0122	folK	112.792510316	54.5046692945	26.7031552144	156.489361287	106.098713728	59.3615403467	0.0	0.0	50.9975552746	212.742888543	75.8444422671	129.569801522	126.994667829	121.453142047	39.4240783409	74.1751986882	
ECDH10B_0123	pcnB	226.624913431	268.051239045	521.191989527	416.586203471	374.533013053	283.139605505	416.857687833	221.886536564	315.178024014	440.526564253	352.096159022	466.735084957	219.940272988	334.859906852	180.843154209	208.922942694	
ECDH10B_0124	yadB	97.3398147278	76.3667173059	79.7704412679	61.3056601873	78.973152613	39.0447637022	0.0	136.89204683	23.8674144676	68.784983796	62.1809882664	60.729066666	59.9556017925	53.9838120279	0.0	35.4784560672	
ECDH10B_0125	dksA	3317.81477713	1071.53142421	994.611449283	1064.75621513	575.864729116	1285.18157052	1837.12199761	0.0	1027.17747972	799.191946062	1277.38008029	1286.29185903	552.407146439	972.756511713	1045.77555178	1094.43156673	
ECDH10B_0126	sfsA	383.974503203	151.712621416	155.236673194	141.593957357	354.41485224	158.38846878	0.0	0.0	174.944150336	125.369218412	264.648692166	201.531899653	209.803456238	264.905516377	325.324139229	256.363182195	
ECDH10B_0127	ligT	41.5389868499	44.9224260055	74.2721396664	47.4633209969	86.9170253704	62.3617953252	0.0	0.0	39.8937850909	77.280662278	41.4216351364	52.5044198649	55.710522278	128.63673622	62.7221494961	111.372892409	
ECDH10B_0128	hrpB	47.0355598573	45.2820200966	53.5584651594	63.9582899607	74.0071274769	88.7353022199	0.0	127.653242023	79.2326689736	61.5085818156	57.1174194851	46.7753051047	98.1280512492	100.93097123	80.6782126641	58.8559015329	
ECDH10B_0129	mrcB	198.147000371	229.47736853	190.191612561	204.883610978	310.134701666	174.372744777	124.522873417	300.352490914	127.760830328	169.349121744	169.341042695	170.256992819	165.141691267	195.047500803	186.324259482	174.491371019	
