locus_id	gene_name	log2(FC)	log2(CPM)	p_value	fdr
ECDH10B_1578	yncA	7.81765233992484	1.98207707705697	0.0152835068820203	0.568984908329572
ECDH10B_0401	ybaE	3.25193720253188	2.6897888820192	0.0155790217533246	0.568984908329572
ECDH10B_2871	srlE	6.69955117875129	1.08882320429484	0.0156790849076276	0.568984908329572
ECDH10B_1222	ymgD	7.41325164000482	1.65671282659524	0.0158863261023763	0.568984908329572
ECDH10B_1821	ydiI	3.0786472028822	2.39015207650345	0.0158990335148088	0.568984908329572
ECDH10B_3399	nanK	2.69965910916875	4.20812894022135	0.0159138374177459	0.568984908329572
ECDH10B_0334	sbmA	2.98498565672087	3.57537593447731	0.0160625786997412	0.56963388852253
ECDH10B_1629	ydeN	3.00604654985002	2.65827912526545	0.0165006123898107	0.580448961648018
ECDH10B_4108	tpiA	2.14646465525219	8.66189445529844	0.0174299692094553	0.599000509626503
ECDH10B_3645	yhhQ	-2.45373538804795	5.28785592248175	0.0175508896370415	0.599000509626503
ECDH10B_2301	sanA	3.09754207765389	2.68672555071241	0.0177069404120767	0.599000509626503
ECDH10B_2883	ascF	3.13316868394484	1.97576107799442	0.0177770198857425	0.599000509626503
ECDH10B_2245	gatC	2.27844646515947	6.15360405320992	0.0178380632420739	0.599000509626503
ECDH10B_1285	narJ	7.13396555499604	1.42234424721644	0.0178519179852007	0.599000509626503
ECDH10B_0819	zitB	2.99532935814922	2.42085421013576	0.018268792563431	0.60623253568696
ECDH10B_1995	pykA	2.20332554472746	7.71038511396761	0.0183454137346811	0.60623253568696
ECDH10B_2711	yphB	7.13357733043891	1.43562947033963	0.0186986991681197	0.609704549892218
ECDH10B_0776	ybgH	7.12737160488337	1.43062842920429	0.0187300343158086	0.609704549892218
ECDH10B_3939	rbsB	1.76258614969093	9.77559175170208	0.0188872038879208	0.61026654340082
ECDH10B_3279	yhaH	2.63594145217857	3.17900762615567	0.0190358681749739	0.610547477788502
ECDH10B_2506	yfcZ	2.94861066761673	5.79894530123938	0.0203511166987317	0.647967671823851
ECDH10B_3312	agaC	-6.3397216657612	0.495845939663817	0.0205029694135211	0.64807212015782
ECDH10B_1064	yccM	6.99061338439065	1.31262143067469	0.0209469195992529	0.657341462531949
ECDH10B_3298	garR	7.42999617184052	1.66478829882993	0.0213845058734549	0.66293523050759
ECDH10B_0973	pflB	1.94580449089864	10.7605326892429	0.0214899807458214	0.66293523050759
ECDH10B_1284	narH	3.13429608588485	3.24844428907856	0.0216327876944404	0.66293523050759
ECDH10B_2588	cysW	-2.76406381008336	5.04486601851405	0.0217330898584561	0.66293523050759
ECDH10B_1825	ydiL	-4.51295274018911	0.531993402602553	0.0220281247555144	0.665883253048846
ECDH10B_3530	yheU	7.05455723397155	1.36183848242761	0.0221350462384417	0.665883253048846
ECDH10B_0946	ybjD	2.60499508513209	3.94992004999709	0.02309136322931	0.681600550496692
ECDH10B_2580	ptsH	1.59065010825212	7.36505785510726	0.0233312674778696	0.681600550496692
ECDH10B_2589	cysU	-2.11819389256077	5.80862828509358	0.0235455170762497	0.681600550496692
ECDH10B_0799	cydA	1.91903910868691	8.88468676389051	0.0236243566365718	0.681600550496692
ECDH10B_1553	ydcH	2.83523278026096	4.1998817466691	0.0236995557180502	0.681600550496692
ECDH10B_4159	rrlB	4.45990506220903	1.45508577129506	0.0237235591908096	0.681600550496692
ECDH10B_1577	ydcZ	7.18631012440473	1.46864714805613	0.0237985004071703	0.681600550496692
ECDH10B_3151	glcA	-2.44011423763559	3.87385221210769	0.0239470555791322	0.681600550496692
ECDH10B_3305	kbaZ	6.92730474712154	1.27177011742265	0.0241386414816456	0.681600550496692
ECDH10B_0930	artJ	2.50933414047028	3.74632910422358	0.0242408626103005	0.681600550496692
ECDH10B_2464	yfcG	6.96235609449688	1.29846451653212	0.0244961400857809	0.681600550496692
ECDH10B_2065	fliD	3.09341591433593	1.61637182146472	0.0245401996619295	0.681600550496692
ECDH10B_2401	glpB	2.75781305775644	6.72631311768536	0.0250953750902878	0.681600550496692
ECDH10B_0310	frmB	-1.77103426756042	7.64375774930521	0.0251113746480678	0.681600550496692
ECDH10B_1997	yebA	2.17164467261602	6.55900927471078	0.0251576197936239	0.681600550496692
ECDH10B_3747	xylF	-3.03827569418883	3.75259236140367	0.025157654431446	0.681600550496692
ECDH10B_2207	wcaC	3.52921472948964	4.243770276036	0.0255551534604424	0.688096169101543
ECDH10B_1094	pgaD	7.7146615599148	1.90392728664175	0.0262000724300861	0.699399307431336
ECDH10B_2402	glpC	2.81890197268849	6.83609114661173	0.0264268534198007	0.699399307431336
ECDH10B_3024	ygeH	6.36639252543635	0.853313136040793	0.0267213868273949	0.699399307431336
ECDH10B_1686	ydfQ	-4.90004610589078	1.901817100406	0.0268489550304578	0.699399307431336
ECDH10B_1439	ycjW	2.48503761840511	3.09722961127861	0.0270112051950671	0.699399307431336
ECDH10B_1589	yncI	2.84030463247632	2.44588192416963	0.0271085975469852	0.699399307431336
ECDH10B_1505	ldhA	2.33126279936259	3.81976187326114	0.0271124712451591	0.699399307431336
ECDH10B_4270	fdhF	2.45591250531312	4.62961336306931	0.0272576529718769	0.699399307431336
ECDH10B_0492	argU	-2.58427246489992	4.37199960884553	0.0280538867546524	0.715620198969554
ECDH10B_0971	ycaK	7.07079394262027	1.38120052845296	0.0285056334366148	0.720260814125721
ECDH10B_0047	kefF	6.45689080798253	0.909242761086504	0.0286885146215888	0.720260814125721
ECDH10B_4263	nrfC	6.9468252135166	1.2813052082412	0.0287703697435677	0.720260814125721
ECDH10B_2377	atoS	3.6132716929503	2.29413171505723	0.0288962958441085	0.720260814125721
ECDH10B_1536	ynbC	7.05002197847751	1.36588206806939	0.0295975393525816	0.723950104271589
ECDH10B_1075	yccJ	2.86864795547039	3.23790789711981	0.0297329589619072	0.723950104271589
ECDH10B_2465	folX	2.29086998998245	4.56869024027694	0.0299805302617959	0.723950104271589
ECDH10B_2898	hypE	3.24616060536366	5.40350967242704	0.030341207434149	0.723950104271589
ECDH10B_4508	yjhP	2.80507138714547	2.89152679425144	0.0306077405377777	0.723950104271589
ECDH10B_3840	selC	6.79986950845859	1.18123922283392	0.0307103302010961	0.723950104271589
ECDH10B_3936	rbsD	2.04166439041462	8.53833339477205	0.0311304185482175	0.723950104271589
ECDH10B_0349	ykiA	2.29341810307835	2.95915998085495	0.0315036567358925	0.723950104271589
ECDH10B_3300	garP	7.33980348705922	1.58388145701953	0.0315216170036954	0.723950104271589
ECDH10B_2304	yeiA	3.01362082498868	3.82083904848326	0.0317275176566884	0.723950104271589
ECDH10B_0817	nadA	-1.73499399265175	6.42494563174516	0.0318333856494	0.723950104271589
ECDH10B_0491	fimZ	-3.14240900460977	4.14799191071032	0.0318794307198476	0.723950104271589
ECDH10B_4506	sgcB	-6.80870163074591	0.920001531719592	0.0319017206778232	0.723950104271589
ECDH10B_4252	soxR	-2.65336063446706	3.29142013342386	0.0319083423046214	0.723950104271589
ECDH10B_3020	yqeJ	3.16539358028789	1.80466946933667	0.0319582373197497	0.723950104271589
ECDH10B_2205	wcaE	3.05509355390132	3.76177947530479	0.032149867530694	0.723950104271589
ECDH10B_3783	yibT	2.44755327533186	4.49295010837981	0.0322129550432245	0.723950104271589
ECDH10B_0380	yajL	2.3987665328606	4.18477927045488	0.0323453799192147	0.723950104271589
ECDH10B_2144	yeeP	-3.64564169832938	3.25892668556096	0.032466522837701	0.723950104271589
ECDH10B_0498	renD	3.10527370291131	1.39030732953777	0.0326766193237774	0.723950104271589
ECDH10B_3199	qseB	2.75054236736597	2.94055767022346	0.0328866425960058	0.723950104271589
ECDH10B_0474	fdrA	-4.296020188667	3.08903225294247	0.0329276918390542	0.723950104271589
ECDH10B_3500	gspD	2.45122895705557	2.3067038029849	0.0330218607565858	0.723950104271589
ECDH10B_1470	recT	3.64122406138012	1.98550416383655	0.0333769831411916	0.723950104271589
ECDH10B_0294	ykgE	3.46632827371381	2.80776960533955	0.0333954266396448	0.723950104271589
ECDH10B_2153	yoeF	6.91902350103539	1.26218832989283	0.0335968605388103	0.723950104271589
ECDH10B_4537	yjjW	3.54546001536039	3.93226160391458	0.0337977381602795	0.723950104271589
ECDH10B_2875	srlR	2.38188237781575	2.62989870160488	0.0339030066579824	0.723950104271589
ECDH10B_1372	yciE	-3.24897743297651	3.50479812249824	0.0339256246539045	0.723950104271589
ECDH10B_2071	yedF	7.4715262051459	1.6937382291813	0.0342202706902049	0.723950104271589
ECDH10B_1618	ddpA	4.59908614599173	1.58869660716889	0.0351101052355723	0.723950104271589
ECDH10B_1005	ssuD	-4.34431773459981	2.0365743705988	0.0352616102844469	0.723950104271589
ECDH10B_4118	rraA	2.35677603160094	6.83436532783647	0.0352930870137912	0.723950104271589
ECDH10B_3049	yqeA	2.85453031255689	2.0993768429929	0.0362432101603448	0.723950104271589
ECDH10B_1074	agp	2.4074270198392	5.1077550618203	0.0362723221035645	0.723950104271589
ECDH10B_4306	eptA	-1.91056822145863	5.6707671219533	0.0363348498075782	0.723950104271589
ECDH10B_3868	glvG	6.89056035728348	1.2325609067193	0.0363863146224852	0.723950104271589
ECDH10B_0999	ompF	1.4932277359615	9.03553218435538	0.0364731127731412	0.723950104271589
ECDH10B_1880	ydjR	6.133002426419	0.683042892185357	0.0365026136630217	0.723950104271589
ECDH10B_0486	sfmA	6.64467754096946	1.05693988860713	0.0366410341430405	0.723950104271589
ECDH10B_4311	melA	-2.5099286697313	3.71914392555342	0.0367014984608216	0.723950104271589
ECDH10B_2904	ygbJ	-4.16508595007115	2.50862645553983	0.0367286106770283	0.723950104271589
ECDH10B_1076	wrbA	2.78952040788944	3.98522552612751	0.0367305651484151	0.723950104271589
ECDH10B_0419	acrA	-1.65815564561619	6.70391918396664	0.0368775592858445	0.723950104271589
ECDH10B_1626	yddB	6.71314083988167	1.10251287378599	0.0370513580878242	0.723950104271589
ECDH10B_2408	yfaX	-3.90258994339344	1.45772647864107	0.0370582456048688	0.723950104271589
ECDH10B_1979	ryeB	6.60046161424155	1.02926267107749	0.0371360451746484	0.723950104271589
ECDH10B_3650	nikA	2.84548099517845	4.91407584497432	0.0372944233205188	0.723950104271589
ECDH10B_1173	ptsG	1.39926494682966	6.92744663152045	0.0377019132771512	0.723950104271589
ECDH10B_2636	yffB	6.70936943003549	1.10185234599003	0.0378730899208717	0.723950104271589
ECDH10B_1807	ydhV	3.52523381569526	2.21313526911922	0.0379494275524739	0.723950104271589
ECDH10B_4347	frdC	3.12238190726148	6.47791557574638	0.038019186674126	0.723950104271589
ECDH10B_2900	ygbA	-5.50924656152127	1.62287349602208	0.0380218736632523	0.723950104271589
ECDH10B_1218	ymgF	6.57719820217722	1.00532398971942	0.0381004632676246	0.723950104271589
ECDH10B_3745	xylB	2.20345785574691	2.86998390825851	0.0381725181069384	0.723950104271589
ECDH10B_2979	ygdI	2.12025783489081	4.98285757547471	0.0385590319473556	0.728114707161754
ECDH10B_3570	yrfD	6.57878499978544	1.00660215483888	0.0390214064591401	0.733669719718833
ECDH10B_1748	uidC	2.57362293798495	2.16021729249749	0.0393325401637476	0.736345666069816
ECDH10B_1137	rimJ	-2.01988320821553	5.19784221230502	0.0402167854370971	0.747745653063554
ECDH10B_1745	fumA	1.39069511710115	7.25901655576392	0.0403962174540517	0.747745653063554
ECDH10B_0905	bssR	2.67097852633993	5.66776717049125	0.040455748308803	0.747745653063554
ECDH10B_2932	cysJ	-1.72101897656048	6.91091493048491	0.0406536909666893	0.748233755260332
ECDH10B_1253	dhaK	2.12760635478121	6.3908287631495	0.0414258764915957	0.753434967030688
ECDH10B_2920	cysD	-2.00425131253414	6.04056955167249	0.0415451306896896	0.753434967030688
ECDH10B_4382	aidB	2.26419512125602	3.19819286198717	0.0415476231062381	0.753434967030688
ECDH10B_4346	frdD	2.81019741938474	6.67687335012532	0.0418298729340002	0.753434967030688
ECDH10B_0825	galK	-1.7202248096488	5.77202345706387	0.0418400318512105	0.753434967030688
ECDH10B_4223	malE	2.1395875221436	6.23040010066296	0.0419726494700727	0.753434967030688
ECDH10B_3541	nirB	2.81003400288135	6.70492620166615	0.042446507753083	0.758818306635033
ECDH10B_1541	aldA	1.69185342647626	7.24945298664795	0.0427141092527868	0.760485488002677
ECDH10B_3078	gcvH	2.17759136001733	5.965790786939	0.0434337675381907	0.770154853664991
ECDH10B_1573	ydcV	6.52876432526657	0.98015702398938	0.0437586523771637	0.770874040998998
ECDH10B_0312	frmR	-1.60833414204594	6.32106077589188	0.0438277767463896	0.770874040998998
ECDH10B_0255	yagE	1.22331825630193	8.13853782007054	0.0441857104162101	0.774048469218909
ECDH10B_0447	ybbL	2.47708237701293	2.08752619558939	0.0448990842759798	0.783399222447296
ECDH10B_0132	fhuD	2.14240071618123	2.904390904168	0.0451466288761014	0.784580060388663
ECDH10B_3710	bcsA	2.24475374636712	3.59420003315478	0.0459653784341435	0.788197466960881
ECDH10B_1184	ycfR	-2.65425737463062	4.08941914484567	0.046165334360734	0.788197466960881
ECDH10B_1954	yoaE	-1.29636847234084	7.67590398795547	0.0463238161619191	0.788197466960881
ECDH10B_3701	yhjG	2.09910723295182	3.54010545465285	0.0463310417110017	0.788197466960881
ECDH10B_1641	ydeK	-2.45862750622706	3.68401542067238	0.0464986273668638	0.788197466960881
ECDH10B_1400	osmB	-2.04922073883867	5.37484535779335	0.0465416104068162	0.788197466960881
ECDH10B_2280	yehT	2.0762284614787	4.25872757030578	0.0466196576056642	0.788197466960881
ECDH10B_2471	hisJ	-1.66425703492019	5.67602822386627	0.0468193672834026	0.788213135948749
ECDH10B_3593	malT	1.31653663458376	7.40403948532808	0.0469819842610442	0.788213135948749
ECDH10B_1816	sufC	-2.27199670775534	4.46220022473711	0.0472316682098576	0.788930241772755
ECDH10B_3769	aldB	3.09559609673085	2.58369856980602	0.0473864565209679	0.788930241772755
ECDH10B_0402	cof	2.04219636506265	3.31757667940012	0.047653559984716	0.78917072687922
ECDH10B_0144	yaeI	2.44655952405689	3.74037207289255	0.0478338187174471	0.78917072687922
ECDH10B_3641	yhhM	2.56935547189756	2.76008183152311	0.0479436594734052	0.78917072687922
ECDH10B_0462	allR	1.74666387699695	6.51885704448763	0.0482188628383859	0.789855326920055
ECDH10B_1863	yniA	2.18039044900546	4.25802140720509	0.0483543822372178	0.789855326920055
ECDH10B_3762	sgbH	6.39545727766318	0.859664700541198	0.0485284795081556	0.789855326920055
ECDH10B_3330	yhbT	2.35147839925086	5.56952007370806	0.0491583475069807	0.79171876109701
ECDH10B_3048	hyuA	-4.99610527324438	2.65930130254849	0.0492093205891715	0.79171876109701
ECDH10B_1773	ydhA	2.42070905786477	2.77628580041405	0.0492452112078573	0.79171876109701
ECDH10B_3223	glgS	2.49915744646482	3.36009185849533	0.0494476447729184	0.79171876109701
ECDH10B_1043	hyaB	8.00623219270019	2.14810785929469	0.0495515378417795	0.79171876109701
ECDH10B_1033	mgsA	1.80748335144344	6.21314043895366	0.0498799510016939	0.79171876109701
ECDH10B_4225	lamB	1.79776014265203	6.22695639833168	0.0499219878526126	0.79171876109701
ECDH10B_4447	argI	-4.32734957306667	3.06481695357056	0.0501812827239453	0.79171876109701
ECDH10B_3863	yidL	7.13886668447573	1.43791362766919	0.0504436950376211	0.79171876109701
ECDH10B_0780	ybgL	2.41475643923261	4.02361013618833	0.05055403758016	0.79171876109701
ECDH10B_0795	sucD	1.58422416434776	8.79757134420466	0.0506395081031788	0.79171876109701
ECDH10B_3461	def	1.88174301643062	6.27594549403971	0.0510882569715437	0.795882060392405
ECDH10B_1286	narI	4.86693115591264	1.42463147220843	0.0514002945265894	0.796984070699921
ECDH10B_1199	pepT	2.3086833733358	5.97386511998424	0.0516608352915559	0.796984070699921
ECDH10B_0340	phoA	-2.13534342348957	4.27010801388251	0.0519518896268886	0.796984070699921
ECDH10B_3543	nirC	2.9753501606055	3.55146613041734	0.0521468122414862	0.796984070699921
ECDH10B_0240	insN-1	6.29173419622704	0.78308121833882	0.0521890671631279	0.796984070699921
ECDH10B_4332	aspA	2.66027739834488	8.82282075458383	0.0522624460288864	0.796984070699921
ECDH10B_4066	yihO	2.82265918202837	1.39278163843887	0.0524379707223469	0.796984070699921
ECDH10B_3649	acpT	2.04804886519593	4.90168285175395	0.0526391188909001	0.797178866890911
ECDH10B_1913	ydjK	6.50199208156492	0.940263888983198	0.053750183459028	0.797178866890911
ECDH10B_1709	ydfE	-6.33495085019787	0.527305925906627	0.053808140886227	0.797178866890911
ECDH10B_2616	eutA	6.32610566609846	0.819917628355072	0.0538128371035834	0.797178866890911
