locus_id	gene_name	log2(FC)	log2(CPM)	p_value	fdr
ECDH10B_1597	narW	6.67541255678139	0.968070253289634	0.0577483322091882	1
ECDH10B_2371	yojL	-2.19210419857763	4.65123742027042	0.0578938491800203	1
ECDH10B_4094	rhaB	-6.01627317757293	0.48880385060898	0.0579323077080611	1
ECDH10B_1044	hyaC	-6.09436083853516	0.543204767388113	0.0581717061277606	1
ECDH10B_0772	ybfL	3.54251600301363	1.27670935466015	0.0586751885279675	1
ECDH10B_3287	tdcF	-5.9463075364731	0.433790614717751	0.0586786639591851	1
ECDH10B_2539	frc	-5.80417622700484	0.349047917276768	0.0586841399395542	1
ECDH10B_2498	yfcS	-5.7976752720622	0.342560371853597	0.0587448792462612	1
ECDH10B_1143	flgA	-5.82472453715103	0.364958830091376	0.0588794968829925	1
ECDH10B_2960	yqcC	-5.82083012273421	0.359076898959625	0.0589547424325679	1
ECDH10B_4506	sgcB	6.6743533296758	0.920400038440561	0.0591884856648386	1
ECDH10B_2927	ygcK	-5.78406252780787	0.341552257113121	0.0593935987003647	1
ECDH10B_3282	yhaK	5.8195106225679	0.303078282025563	0.0599745560646771	1
ECDH10B_1868	ydjO	-5.83348622442267	0.37561311375477	0.0601471242645769	1
ECDH10B_4070	yihS	-5.68363804173207	0.249516733315008	0.0605277858445808	1
ECDH10B_1555	ydcK	-3.29170605625823	3.10728377352469	0.0621840543486984	1
ECDH10B_1818	sufA	-2.70556991907857	3.5875423627231	0.0622169886982249	1
ECDH10B_3895	tnaA	2.58827302096156	5.6999334922463	0.0623169581488657	1
ECDH10B_3631	livH	2.24969813843611	3.2809541293183	0.0624704235445358	1
ECDH10B_1663	marB	2.78840511765408	2.56893937152875	0.0629696049946494	1
ECDH10B_3048	hyuA	4.77624850006192	2.70218141344468	0.0635625098020642	1
ECDH10B_2874	gutM	-5.79243124524201	0.335594613473763	0.0640064171274757	1
ECDH10B_0251	insA-2	3.08545774535786	1.81252505746977	0.0640613007287312	1
ECDH10B_3054	ssnA	-5.52409917264105	0.145776786322466	0.0641659573488625	1
ECDH10B_1372	yciE	-2.87886243187971	3.52645198158519	0.0647233732135745	1
ECDH10B_1005	ssuD	4.09124424124346	2.06918830408156	0.0647388460081248	1
ECDH10B_0475	ylbE	-5.61856146712683	0.228988040693848	0.0649947924785793	1
ECDH10B_4006	yigE	-5.6430932449674	0.246039787379993	0.0660605025452731	1
ECDH10B_1612	bdm	-5.62264739086	0.224176921486162	0.0664847580716674	1
ECDH10B_2294	yohG	-5.72759450829808	0.295192280704994	0.066635752424633	1
ECDH10B_3679	arsC	2.76428105383007	3.63160966908895	0.0668465899087215	1
ECDH10B_1037	yccW	2.22260417866721	4.20090944058177	0.0668797115187516	1
ECDH10B_2003	yebB	-5.6858940415825	0.266718416905277	0.0681054425700127	1
ECDH10B_2533	emrK	-5.69687178905325	0.271024744024949	0.0682102844724505	1
ECDH10B_1658	yneK	-5.90783586399555	0.410444759504185	0.0683097971617344	1
ECDH10B_1237	umuC	-5.69633745511347	0.286217242143183	0.0687555254553519	1
ECDH10B_4009	yigG	-5.63969992992678	0.233242673155828	0.0689470306171665	1
ECDH10B_3477	rpmD	2.13426290279482	3.06848529367454	0.0696655130377918	1
ECDH10B_3185	yqhC	-2.20268114458983	4.11761296279712	0.0705769262699497	1
ECDH10B_1337	17	2.7095338653755	1.57626643770045	0.0707643820909915	1
ECDH10B_3261	ygjQ	-3.0750014767637	1.55983577102225	0.0708295469250812	1
ECDH10B_1563	ydcO	2.67373600770267	2.58134791799118	0.0711757903155797	1
ECDH10B_1461	ydaL	2.06923378481699	3.98207922573703	0.0739506367353065	1
ECDH10B_2434	yfbM	-5.5945932521399	0.211942394223757	0.0742961350626466	1
ECDH10B_0207	yafQ	-2.1153783765279	3.74447370321899	0.0744537012542491	1
ECDH10B_3445	yhdY	-5.61476372680715	0.207551977491849	0.07445522883172	1
ECDH10B_1142	flgM	-2.90806786968688	1.43065947083003	0.0753979438786626	1
ECDH10B_3022	ygeF	-5.84172170043199	0.371639744882707	0.0762914592143217	1
ECDH10B_1013	ycbV	-5.65323867126844	0.240469976945879	0.0763313774977178	1
ECDH10B_4393	sgaE	3.03364278421026	2.50042865806923	0.0765797520797941	1
ECDH10B_2226	mdtA	2.12315301177572	3.81848147272864	0.0766633021495441	1
ECDH10B_0764	kdpA	-3.64366539175177	0.450573912246063	0.0767178798762135	1
ECDH10B_4497	yjhF	-5.53996212081607	0.169537923020433	0.0782391235602297	1
ECDH10B_4380	yjfM	5.77390630840892	0.240980136390146	0.0788759899022567	1
ECDH10B_4139	pflD	-2.95448621339716	3.47124636096098	0.0789281515905838	1
ECDH10B_2253	yegV	1.76765857651398	5.75907212584133	0.0793388138556292	1
ECDH10B_1448	ycjZ	-2.48974412460887	4.03158566323578	0.0798943477007029	1
ECDH10B_1517	paaE	-5.62235831943524	0.224589537682696	0.0804703911744281	1
ECDH10B_2384	yfaQ	-2.66760431780438	2.40806455406558	0.0808653895720694	1
ECDH10B_1532	ydbC	2.1739097939439	4.520402911275	0.0819606531362667	1
ECDH10B_1931	yoaF	-2.0987063059257	4.1712146617104	0.0823439991021535	1
ECDH10B_1674	ydfJ	3.47364083877317	2.50245657440161	0.0835076116422057	1
ECDH10B_1530	insI-2	2.12666035956343	2.76833011051614	0.0840356476913835	1
ECDH10B_2096	dsrA	-5.38042946152602	0.0756977537794716	0.0843217839186493	1
ECDH10B_3616	yhhZ	-5.38413922291814	0.086808412835104	0.0854931087619737	1
ECDH10B_4288	phnK	-6.55011917921243	0.00328404248281223	0.0862667048708408	1
ECDH10B_0178	metQ	1.18160561977645	7.86377549204982	0.0868436166250127	1
ECDH10B_4357	orn	-1.75965389635728	5.03531763615498	0.0870675587382422	1
ECDH10B_1844	nlpC	-2.11400023129883	4.47675292566142	0.0871571716969313	1
ECDH10B_1078	rutG	2.39173091723818	1.9171336344529	0.0877363988079101	1
ECDH10B_0191	yafE	-2.3792343765702	4.11934814333093	0.0880647206432471	1
ECDH10B_1709	ydfE	6.16831062889957	0.529878181273341	0.0892165901177936	1
ECDH10B_3741	ysaB	-2.36184108065346	2.15753449361285	0.0892490797814024	1
ECDH10B_2222	yegK	-5.38253355210716	0.0746982521439835	0.0902263020513726	1
ECDH10B_3466	yhdL	1.87714563164039	3.95722578036211	0.0903258406744459	1
ECDH10B_0456	ylbH	-2.7455365461498	2.60497715156722	0.0905434791673746	1
ECDH10B_1249	ycgY	-5.48816637813695	0.139959254413792	0.0907810536504638	1
ECDH10B_1274	rdlC	2.78741694900582	3.86781625813977	0.0911807132995494	1
ECDH10B_0754	ybfP	-1.91191187606612	3.34262285971131	0.0916864649860008	1
ECDH10B_3391	yhcD	-1.85207271984259	4.27548943811015	0.0926898726466235	1
ECDH10B_1223	ymgG	-5.48696467309803	0.135500230413216	0.0932318112570228	1
ECDH10B_0112	yadD	1.98763744008144	4.80424082609773	0.0946282440759499	1
ECDH10B_1026	ycbG	1.85601704504754	4.13690556777364	0.0947101913962476	1
ECDH10B_2499	yfcT	6.0899895358996	0.4723526359236	0.0954473760135024	1
ECDH10B_1766	rsxE	-2.50033601573338	4.52417708631115	0.0955111788540533	1
ECDH10B_1638	hipA	2.29798708093208	3.48176328123831	0.0955295488481329	1
ECDH10B_1068	torC	4.95416663553443	0.437062146690725	0.0957619076832791	1
ECDH10B_3258	ygjN	-3.49169627100741	1.06479634001889	0.097031301141334	1
ECDH10B_3554	php	-6.00300167802817	0.494026080956706	0.0974784623444884	1
ECDH10B_0465	glxR	-5.30890992958966	0.038236846546024	0.0975092091108927	1
ECDH10B_1346	Nu1	3.30844472291709	2.49639802933421	0.097955423726663	1
ECDH10B_0170	yaeP	-2.62333811358631	1.82718580696758	0.0979819935762931	1
ECDH10B_3688	gadE	-2.210802907753	5.53368034686655	0.0981462924991851	1
ECDH10B_1528	insD-2	6.0574937694994	0.502115085725066	0.0991050569654362	1
ECDH10B_1014	ycbF	-3.14845318322353	1.18171443990902	0.0999075830516515	1
ECDH10B_2922	ygbF	-5.50426776444405	0.147189490369355	0.100218299082377	1
ECDH10B_3685	hdeB	-2.52731794743825	4.48846324993536	0.100449362843757	1
ECDH10B_1728	ynfL	-5.22433223982496	-0.00677650139962949	0.100614263358674	1
ECDH10B_1432	ycjS	-6.55910272387659	-0.0429345412685078	0.101411513432597	1
ECDH10B_1206	nudJ	-2.01813656495822	2.80519632163307	0.102208723241517	1
ECDH10B_3760	yiaO	6.00697644425054	0.412373059212879	0.102549528248999	1
ECDH10B_1560	yncK	5.36597122217963	0.0159329871214344	0.102823295457858	1
ECDH10B_3444	yhdX	-5.21330994064103	-0.027466097858304	0.103034098436183	1
ECDH10B_2538	oxc	2.90282564317913	0.864435328731492	0.104373482844873	1
ECDH10B_1615	ddpD	3.14815914160118	2.9156888577778	0.104735337158084	1
ECDH10B_4503	sgcA	-2.77843004306697	1.32904835746717	0.105611381477361	1
ECDH10B_1683	ynfN	1.91834557291524	4.6875109157599	0.105706279128091	1
ECDH10B_1052	etp	-5.33333918610448	0.0452217379109933	0.107216399695672	1
ECDH10B_0218	prfH	5.95138619016485	0.426836044396894	0.107510478646261	1
ECDH10B_3860	yidI	-1.81099847569648	3.6218965816496	0.107629085215005	1
ECDH10B_2291	yohC	-2.60771757934162	1.97475387748168	0.10996470863852	1
ECDH10B_1835	ydiS	-3.1507191652879	0.548113547533959	0.111451186222996	1
ECDH10B_1730	asr	-2.15181649717711	3.61135566917671	0.11304210253672	1
ECDH10B_0235	ykfL	-5.04586245751318	-0.113221357188	0.113241523776806	1
ECDH10B_3299	garL	-3.37402829329006	3.40514826593813	0.113660522431384	1
ECDH10B_1109	csgG	-5.13291141850669	-0.0639504586696029	0.114043380460132	1
ECDH10B_2834	ygaV	-5.81420420562293	0.36434121834794	0.114857274647248	1
ECDH10B_2092	fliR	-5.10219638189806	-0.0999984642744087	0.115547194783886	1
ECDH10B_0852	moaD	5.19530424691648	-0.0948341593981408	0.117542983754408	1
ECDH10B_3316	yraI	-5.09927472951193	-0.0887891922163649	0.11776700560757	1
ECDH10B_1827	ydiN	5.82491374263207	0.284201542833122	0.118427002157938	1
ECDH10B_3768	yiaW	5.82489138849328	0.284201542833122	0.118491445917062	1
ECDH10B_2930	cysH	1.82729262069645	4.3527288553555	0.118593530221802	1
ECDH10B_1006	ssuA	5.82482245424518	0.284201542833122	0.118690336107877	1
ECDH10B_1329	30	5.82475393262103	0.284201542833122	0.118888279497814	1
ECDH10B_4481	insO-2	-3.12338399404024	0.521619989560346	0.11959516449452	1
ECDH10B_4068	yihQ	3.01893284011499	2.41503469178116	0.119641589937374	1
ECDH10B_2066	fliS	-5.52111277573989	0.166983886986002	0.120405705913896	1
ECDH10B_0217	ykfJ	-5.10338560899482	-0.0893836279082425	0.120987538409777	1
ECDH10B_1436	ycjV	5.39382034852195	-0.154008863051045	0.1214720355107	1
ECDH10B_2887	hycG	-5.32708183594269	0.0385720831628468	0.121740428654923	1
ECDH10B_4387	ulaG	3.20428447867517	1.5123900549803	0.121928696385975	1
ECDH10B_2351	ccmH	-1.90935006133589	4.27465783985412	0.122764259054009	1
ECDH10B_1148	flgF	-5.18562159532941	-0.0434520761886761	0.122919505765724	1
ECDH10B_4004	yigB	1.80482222533145	4.62084748439997	0.124085398790719	1
ECDH10B_0978	aroA	-1.2504208553151	6.87590873198865	0.124247113201846	1
ECDH10B_0232	ykfF	3.22625220070786	0.408633707598617	0.12480479460064	1
ECDH10B_1585	yncH	5.77347190117733	0.303529223708107	0.124984766501315	1
ECDH10B_4091	yiiL	5.77341426574159	0.303529223708107	0.125094350805264	1
ECDH10B_0945	aqpZ	-3.04274194422679	0.482647924868393	0.125287043420558	1
ECDH10B_2255	yegX	-2.36546679912047	1.74359258141807	0.12551604547793	1
ECDH10B_0117	yadL	5.1885921744702	-0.0949498853260155	0.125724578373247	1
ECDH10B_4274	yjcS	5.70646782531898	0.258840455272146	0.126403070813891	1
ECDH10B_0928	ybjO	1.90145292096758	2.95575119203845	0.126644830203974	1
ECDH10B_0194	yafS	1.67502010497095	4.13789696030413	0.127425210642616	1
ECDH10B_0990	ycbC	-1.9729293550969	3.0866020705638	0.127826036580579	1
ECDH10B_2984	metZ	-3.2334911202364	0.190176371126344	0.129152073366938	1
ECDH10B_4437	mgtA	-1.28661050861869	6.5486664880944	0.129160520135613	1
ECDH10B_0837	ybhH	5.72364333457668	0.215517423979665	0.129391007403222	1
ECDH10B_2437	yfbP	-5.66172660476339	0.30924525530992	0.131615837554763	1
ECDH10B_0826	galT	1.53662605662018	6.51149022311198	0.131959142181658	1
ECDH10B_2318	yeiJ	-5.64337751296155	0.2975475735241	0.132141791513844	1
ECDH10B_3907	bglH	2.93809942605656	-0.211847036771463	0.132891330192367	1
ECDH10B_2622	cchA	-5.12239585944063	-0.0794580445754922	0.133502898338267	1
ECDH10B_0420	acrR	-2.38881795350639	2.93283050217848	0.133799288555003	1
ECDH10B_3583	feoA	-2.33740837784659	4.02688720393157	0.135119423473242	1
ECDH10B_1288	rttR	4.50127796114561	0.0831873440311367	0.135280663074719	1
ECDH10B_2995	ppdB	-1.97865999937145	3.71601408234762	0.135370350137772	1
ECDH10B_2252	yegU	1.58862789213358	4.54137113497917	0.13569854388595	1
ECDH10B_2028	cheW	-5.61521116612988	0.233176922217335	0.135776626935627	1
ECDH10B_2650	hyfD	-5.66049165066159	0.256876651181041	0.135894752031722	1
ECDH10B_3021	yqeK	-5.6033041296599	0.219912802324116	0.136423137385372	1
ECDH10B_1625	pqqL	2.0775536612175	4.29303475710809	0.136463600633355	1
ECDH10B_4394	yjfY	-4.93486960058725	-0.174319947523762	0.136715806883543	1
ECDH10B_4095	rhaS	-4.92910998050342	-0.175300896843086	0.136758458702745	1
ECDH10B_3041	xdhA	1.70657009609913	2.72463893481733	0.13729490613447	1
ECDH10B_1151	flgI	-5.29941754361066	0.0288322450746902	0.137402400151566	1
ECDH10B_2113	yedX	-4.90403355928424	-0.188142862561787	0.137689741346633	1
ECDH10B_4096	rhaR	5.63816360435249	0.21362407214443	0.137753191165143	1
ECDH10B_4400	ytfA	-5.17486747555736	-0.0497792835053151	0.13856082487266	1
ECDH10B_3755	yiaJ	-1.45925157750096	4.80414127806517	0.138625760892561	1
ECDH10B_4093	rhaA	3.06165746212069	1.13756080698193	0.139637720927346	1
ECDH10B_1135	grxB	1.4854908944336	5.32512862394212	0.140344142410506	1
ECDH10B_1622	yddW	-1.60733735006238	3.15551489301072	0.140471883534307	1
ECDH10B_1951	yeaB	-1.747242777592	4.13893894725973	0.140480904033016	1
ECDH10B_1641	ydeK	1.83297814077154	3.69479077310812	0.140534953739861	1
ECDH10B_0239	perR	-2.44017915431679	1.09210186894115	0.140877678039264	1
ECDH10B_1057	gfcA	-1.8366134559439	3.5635085116672	0.14095595033816	1
ECDH10B_2358	ccmA	-1.98988291785825	3.77804854204244	0.141814944006316	1
ECDH10B_3154	glcF	1.79669070963665	2.66664450445248	0.14289493039488	1
ECDH10B_1646	lsrD	-4.94248924929984	-0.161474955387694	0.143641825206826	1
ECDH10B_2083	fliI	-4.88475454794529	-0.203983065104082	0.144048334131125	1
ECDH10B_1910	ydjH	-2.32562991811505	0.83246444247421	0.144290949106874	1
ECDH10B_1668	ydeJ	-2.81075426129629	2.42555033351894	0.144570593282747	1
ECDH10B_3497	pioO	-2.53550449966317	1.36547630670823	0.146136000459447	1
ECDH10B_0283	ykgL	-5.46834926571927	0.186966982821901	0.146138554134678	1
ECDH10B_2221	yegJ	2.84053091815214	1.07730845598987	0.146689368724878	1
ECDH10B_1529	insC-2	-5.48161425955848	0.142709780192365	0.149008350984045	1
ECDH10B_4079	yiiE	4.37214753134687	0.00417248090648984	0.149217841074566	1
ECDH10B_4237	yjbM	5.49331160206837	0.119214652005725	0.149342724309367	1
ECDH10B_2334	rtn	-1.5196245460495	5.38740836007596	0.149432789772737	1
ECDH10B_1287	ychS	5.56863258144214	0.16771722359279	0.149454475571364	1
ECDH10B_0291	ykgI	5.56855971651182	0.16771722359279	0.149596739832558	1
ECDH10B_3896	tnaB	1.94738708347184	2.96165054439712	0.149873088213916	1
ECDH10B_4088	frvX	2.88160799891685	1.31660452383516	0.150081920146831	1
ECDH10B_0747	ybfN	1.8579996644968	1.93105216282488	0.150938466636544	1
ECDH10B_1467	ydaQ	5.49760805860263	0.0674743412229474	0.151298237218257	1
ECDH10B_4276	alsE	5.49755757623915	0.0674743412229474	0.15145820148747	1
ECDH10B_1352	5	5.49749884877459	0.0674743412229474	0.151644417992252	1
ECDH10B_4390	ulaC	2.94244645521657	1.07530420187511	0.151709760243672	1
ECDH10B_3689	mdtE	-1.9319409296181	3.6403124794142	0.15384913904611	1
ECDH10B_4305	basR	1.59803846392895	5.10656147052868	0.153877670134856	1
ECDH10B_4432	nrdG	-1.86604314176939	3.88995215372349	0.15411385792223	1
ECDH10B_0040	caiA	-2.29755698427797	3.32494918052007	0.154463181001707	1
ECDH10B_1386	yciK	1.63017907721176	4.58751875576404	0.154532077301988	1
ECDH10B_1679	nohA	-4.96057758764472	-0.164195953049018	0.155110716310293	1
ECDH10B_2671	yfgH	-1.96584906286475	3.25744297572103	0.157792249072687	1
ECDH10B_1829	aroD	-1.49592550132191	4.07081528136154	0.15799570655181	1
ECDH10B_3129	yggV	-1.51142605936348	4.69143185300456	0.158484442568774	1
ECDH10B_4157	rrsB	1.49071765216908	3.43238252058677	0.158547661542259	1
ECDH10B_2590	cysP	1.50478064504414	6.49032197751278	0.159705094934144	1
ECDH10B_3861	yidJ	1.97958515065889	2.13465726621003	0.16018891091553	1
